geoid,geoid2,geo_description,geo_unit,start_year,year,area_deprivation_index_percent
Geographic Identifier,GEOID2,Geographic Description,Geographic Unit,Start Year,Year,Area Deprivation Index (%)
15000US390572201001,390572201001,"Block Group 1, Census Tract 2201, Greene County, Ohio",Block Group,2020,2020,13.0
15000US390572201002,390572201002,"Block Group 2, Census Tract 2201, Greene County, Ohio",Block Group,2020,2020,17.0
15000US390572201003,390572201003,"Block Group 3, Census Tract 2201, Greene County, Ohio",Block Group,2020,2020,4.0
15000US390572202001,390572202001,"Block Group 1, Census Tract 2202, Greene County, Ohio",Block Group,2020,2020,20.0
15000US390572202002,390572202002,"Block Group 2, Census Tract 2202, Greene County, Ohio",Block Group,2020,2020,19.0
15000US390572202003,390572202003,"Block Group 3, Census Tract 2202, Greene County, Ohio",Block Group,2020,2020,15.0
15000US390572202004,390572202004,"Block Group 4, Census Tract 2202, Greene County, Ohio",Block Group,2020,2020,10.0
15000US390572301001,390572301001,"Block Group 1, Census Tract 2301, Greene County, Ohio",Block Group,2020,2020,54.0
15000US390572301002,390572301002,"Block Group 2, Census Tract 2301, Greene County, Ohio",Block Group,2020,2020,20.0
15000US390572401001,390572401001,"Block Group 1, Census Tract 2401, Greene County, Ohio",Block Group,2020,2020,71.0
15000US390572401002,390572401002,"Block Group 2, Census Tract 2401, Greene County, Ohio",Block Group,2020,2020,75.0
15000US390572402001,390572402001,"Block Group 1, Census Tract 2402, Greene County, Ohio",Block Group,2020,2020,74.0
15000US390572402002,390572402002,"Block Group 2, Census Tract 2402, Greene County, Ohio",Block Group,2020,2020,77.0
15000US390572402003,390572402003,"Block Group 3, Census Tract 2402, Greene County, Ohio",Block Group,2020,2020,68.0
15000US390572402004,390572402004,"Block Group 4, Census Tract 2402, Greene County, Ohio",Block Group,2020,2020,78.0
15000US390572402005,390572402005,"Block Group 5, Census Tract 2402, Greene County, Ohio",Block Group,2020,2020,69.0
15000US390572403011,390572403011,"Block Group 1, Census Tract 2403.01, Greene County, Ohio",Block Group,2020,2020,51.0
15000US390572403012,390572403012,"Block Group 2, Census Tract 2403.01, Greene County, Ohio",Block Group,2020,2020,71.0
15000US390572403013,390572403013,"Block Group 3, Census Tract 2403.01, Greene County, Ohio",Block Group,2020,2020,62.0
15000US390572403014,390572403014,"Block Group 4, Census Tract 2403.01, Greene County, Ohio",Block Group,2020,2020,33.0
15000US390572403021,390572403021,"Block Group 1, Census Tract 2403.02, Greene County, Ohio",Block Group,2020,2020,87.0
15000US390572403022,390572403022,"Block Group 2, Census Tract 2403.02, Greene County, Ohio",Block Group,2020,2020,98.0
15000US390572403023,390572403023,"Block Group 3, Census Tract 2403.02, Greene County, Ohio",Block Group,2020,2020,95.0
15000US390572403024,390572403024,"Block Group 4, Census Tract 2403.02, Greene County, Ohio",Block Group,2020,2020,58.0
15000US390572405001,390572405001,"Block Group 1, Census Tract 2405, Greene County, Ohio",Block Group,2020,2020,18.0
15000US390572405002,390572405002,"Block Group 2, Census Tract 2405, Greene County, Ohio",Block Group,2020,2020,61.0
15000US390572405003,390572405003,"Block Group 3, Census Tract 2405, Greene County, Ohio",Block Group,2020,2020,57.0
15000US390572406001,390572406001,"Block Group 1, Census Tract 2406, Greene County, Ohio",Block Group,2020,2020,42.0
15000US390572406002,390572406002,"Block Group 2, Census Tract 2406, Greene County, Ohio",Block Group,2020,2020,63.0
15000US390572406003,390572406003,"Block Group 3, Census Tract 2406, Greene County, Ohio",Block Group,2020,2020,69.0
15000US390572406004,390572406004,"Block Group 4, Census Tract 2406, Greene County, Ohio",Block Group,2020,2020,100.0
15000US390572406005,390572406005,"Block Group 5, Census Tract 2406, Greene County, Ohio",Block Group,2020,2020,90.0
15000US390572407001,390572407001,"Block Group 1, Census Tract 2407, Greene County, Ohio",Block Group,2020,2020,33.0
15000US390572407002,390572407002,"Block Group 2, Census Tract 2407, Greene County, Ohio",Block Group,2020,2020,79.0
15000US390572550001,390572550001,"Block Group 1, Census Tract 2550, Greene County, Ohio",Block Group,2020,2020,20.0
15000US390572550002,390572550002,"Block Group 2, Census Tract 2550, Greene County, Ohio",Block Group,2020,2020,46.0
15000US390572550003,390572550003,"Block Group 3, Census Tract 2550, Greene County, Ohio",Block Group,2020,2020,40.0
15000US390572550004,390572550004,"Block Group 4, Census Tract 2550, Greene County, Ohio",Block Group,2020,2020,56.0
15000US390572601001,390572601001,"Block Group 1, Census Tract 2601, Greene County, Ohio",Block Group,2020,2020,60.0
15000US390572601002,390572601002,"Block Group 2, Census Tract 2601, Greene County, Ohio",Block Group,2020,2020,44.0
15000US390572601003,390572601003,"Block Group 3, Census Tract 2601, Greene County, Ohio",Block Group,2020,2020,31.0
15000US390572601004,390572601004,"Block Group 4, Census Tract 2601, Greene County, Ohio",Block Group,2020,2020,17.0
15000US390572701001,390572701001,"Block Group 1, Census Tract 2701, Greene County, Ohio",Block Group,2020,2020,67.0
15000US390572701002,390572701002,"Block Group 2, Census Tract 2701, Greene County, Ohio",Block Group,2020,2020,25.0
15000US390572701003,390572701003,"Block Group 3, Census Tract 2701, Greene County, Ohio",Block Group,2020,2020,76.0
15000US390572801011,390572801011,"Block Group 1, Census Tract 2801.01, Greene County, Ohio",Block Group,2020,2020,19.0
15000US390572801012,390572801012,"Block Group 2, Census Tract 2801.01, Greene County, Ohio",Block Group,2020,2020,36.0
15000US390572801021,390572801021,"Block Group 1, Census Tract 2801.02, Greene County, Ohio",Block Group,2020,2020,34.0
15000US390572801022,390572801022,"Block Group 2, Census Tract 2801.02, Greene County, Ohio",Block Group,2020,2020,49.0
15000US390572802001,390572802001,"Block Group 1, Census Tract 2802, Greene County, Ohio",Block Group,2020,2020,21.0
15000US390572803001,390572803001,"Block Group 1, Census Tract 2803, Greene County, Ohio",Block Group,2020,2020,22.0
15000US390572803002,390572803002,"Block Group 2, Census Tract 2803, Greene County, Ohio",Block Group,2020,2020,57.0
15000US390599771001,390599771001,"Block Group 1, Census Tract 9771, Guernsey County, Ohio",Block Group,2020,2020,75.0
15000US390599771002,390599771002,"Block Group 2, Census Tract 9771, Guernsey County, Ohio",Block Group,2020,2020,72.0
15000US390599771003,390599771003,"Block Group 3, Census Tract 9771, Guernsey County, Ohio",Block Group,2020,2020,74.0
15000US390599771004,390599771004,"Block Group 4, Census Tract 9771, Guernsey County, Ohio",Block Group,2020,2020,63.0
15000US390599772001,390599772001,"Block Group 1, Census Tract 9772, Guernsey County, Ohio",Block Group,2020,2020,80.0
15000US390599772002,390599772002,"Block Group 2, Census Tract 9772, Guernsey County, Ohio",Block Group,2020,2020,69.0
15000US390599772003,390599772003,"Block Group 3, Census Tract 9772, Guernsey County, Ohio",Block Group,2020,2020,34.0
15000US390599772004,390599772004,"Block Group 4, Census Tract 9772, Guernsey County, Ohio",Block Group,2020,2020,35.0
15000US390599773001,390599773001,"Block Group 1, Census Tract 9773, Guernsey County, Ohio",Block Group,2020,2020,89.0
15000US390599773002,390599773002,"Block Group 2, Census Tract 9773, Guernsey County, Ohio",Block Group,2020,2020,89.0
15000US390599773003,390599773003,"Block Group 3, Census Tract 9773, Guernsey County, Ohio",Block Group,2020,2020,93.0
15000US390599774001,390599774001,"Block Group 1, Census Tract 9774, Guernsey County, Ohio",Block Group,2020,2020,65.0
15000US390599774002,390599774002,"Block Group 2, Census Tract 9774, Guernsey County, Ohio",Block Group,2020,2020,70.0
15000US390599774003,390599774003,"Block Group 3, Census Tract 9774, Guernsey County, Ohio",Block Group,2020,2020,78.0
15000US390599775001,390599775001,"Block Group 1, Census Tract 9775, Guernsey County, Ohio",Block Group,2020,2020,44.0
15000US390599775002,390599775002,"Block Group 2, Census Tract 9775, Guernsey County, Ohio",Block Group,2020,2020,63.0
15000US390599775003,390599775003,"Block Group 3, Census Tract 9775, Guernsey County, Ohio",Block Group,2020,2020,63.0
15000US390599775004,390599775004,"Block Group 4, Census Tract 9775, Guernsey County, Ohio",Block Group,2020,2020,93.0
15000US390599776001,390599776001,"Block Group 1, Census Tract 9776, Guernsey County, Ohio",Block Group,2020,2020,77.0
15000US390599776002,390599776002,"Block Group 2, Census Tract 9776, Guernsey County, Ohio",Block Group,2020,2020,93.0
15000US390599776003,390599776003,"Block Group 3, Census Tract 9776, Guernsey County, Ohio",Block Group,2020,2020,84.0
15000US390599777001,390599777001,"Block Group 1, Census Tract 9777, Guernsey County, Ohio",Block Group,2020,2020,44.0
15000US390599777002,390599777002,"Block Group 2, Census Tract 9777, Guernsey County, Ohio",Block Group,2020,2020,67.0
15000US390599777003,390599777003,"Block Group 3, Census Tract 9777, Guernsey County, Ohio",Block Group,2020,2020,54.0
15000US390599778001,390599778001,"Block Group 1, Census Tract 9778, Guernsey County, Ohio",Block Group,2020,2020,58.0
15000US390599778002,390599778002,"Block Group 2, Census Tract 9778, Guernsey County, Ohio",Block Group,2020,2020,62.0
15000US390599778003,390599778003,"Block Group 3, Census Tract 9778, Guernsey County, Ohio",Block Group,2020,2020,53.0
15000US390599779001,390599779001,"Block Group 1, Census Tract 9779, Guernsey County, Ohio",Block Group,2020,2020,82.0
15000US390599779002,390599779002,"Block Group 2, Census Tract 9779, Guernsey County, Ohio",Block Group,2020,2020,74.0
15000US390599779003,390599779003,"Block Group 3, Census Tract 9779, Guernsey County, Ohio",Block Group,2020,2020,86.0
15000US390599779004,390599779004,"Block Group 4, Census Tract 9779, Guernsey County, Ohio",Block Group,2020,2020,75.0
15000US390599780001,390599780001,"Block Group 1, Census Tract 9780, Guernsey County, Ohio",Block Group,2020,2020,50.0
15000US390599780002,390599780002,"Block Group 2, Census Tract 9780, Guernsey County, Ohio",Block Group,2020,2020,43.0
15000US390599780003,390599780003,"Block Group 3, Census Tract 9780, Guernsey County, Ohio",Block Group,2020,2020,56.0
15000US390599780004,390599780004,"Block Group 4, Census Tract 9780, Guernsey County, Ohio",Block Group,2020,2020,67.0
15000US390610002001,390610002001,"Block Group 1, Census Tract 2, Hamilton County, Ohio",Block Group,2020,2020,98.0
15000US390610007001,390610007001,"Block Group 1, Census Tract 7, Hamilton County, Ohio",Block Group,2020,2020,77.0
15000US390610007002,390610007002,"Block Group 2, Census Tract 7, Hamilton County, Ohio",Block Group,2020,2020,38.0
15000US390610007003,390610007003,"Block Group 3, Census Tract 7, Hamilton County, Ohio",Block Group,2020,2020,26.0
15000US390610009001,390610009001,"Block Group 1, Census Tract 9, Hamilton County, Ohio",Block Group,2020,2020,70.0
15000US390610009002,390610009002,"Block Group 2, Census Tract 9, Hamilton County, Ohio",Block Group,2020,2020,87.0
15000US390610010001,390610010001,"Block Group 1, Census Tract 10, Hamilton County, Ohio",Block Group,2020,2020,83.0
15000US390610010002,390610010002,"Block Group 2, Census Tract 10, Hamilton County, Ohio",Block Group,2020,2020,21.0
15000US390610011001,390610011001,"Block Group 1, Census Tract 11, Hamilton County, Ohio",Block Group,2020,2020,72.0
15000US390610016001,390610016001,"Block Group 1, Census Tract 16, Hamilton County, Ohio",Block Group,2020,2020,91.0
15000US390610016002,390610016002,"Block Group 2, Census Tract 16, Hamilton County, Ohio",Block Group,2020,2020,99.0
15000US390610017001,390610017001,"Block Group 1, Census Tract 17, Hamilton County, Ohio",Block Group,2020,2020,88.0
15000US390610018001,390610018001,"Block Group 1, Census Tract 18, Hamilton County, Ohio",Block Group,2020,2020,18.0
15000US390610018002,390610018002,"Block Group 2, Census Tract 18, Hamilton County, Ohio",Block Group,2020,2020,65.0
15000US390610019001,390610019001,"Block Group 1, Census Tract 19, Hamilton County, Ohio",Block Group,2020,2020,58.0
15000US390610019002,390610019002,"Block Group 2, Census Tract 19, Hamilton County, Ohio",Block Group,2020,2020,55.0
15000US390610020001,390610020001,"Block Group 1, Census Tract 20, Hamilton County, Ohio",Block Group,2020,2020,17.0
15000US390610020002,390610020002,"Block Group 2, Census Tract 20, Hamilton County, Ohio",Block Group,2020,2020,42.0
15000US390610022001,390610022001,"Block Group 1, Census Tract 22, Hamilton County, Ohio",Block Group,2020,2020,68.0
15000US390610022002,390610022002,"Block Group 2, Census Tract 22, Hamilton County, Ohio",Block Group,2020,2020,96.0
15000US390610022003,390610022003,"Block Group 3, Census Tract 22, Hamilton County, Ohio",Block Group,2020,2020,84.0
15000US390610023001,390610023001,"Block Group 1, Census Tract 23, Hamilton County, Ohio",Block Group,2020,2020,94.0
15000US390610025001,390610025001,"Block Group 1, Census Tract 25, Hamilton County, Ohio",Block Group,2020,2020,91.0
15000US390610025002,390610025002,"Block Group 2, Census Tract 25, Hamilton County, Ohio",Block Group,2020,2020,65.0
15000US390610026001,390610026001,"Block Group 1, Census Tract 26, Hamilton County, Ohio",Block Group,2020,2020,85.0
15000US390610026002,390610026002,"Block Group 2, Census Tract 26, Hamilton County, Ohio",Block Group,2020,2020,82.0
15000US390610027001,390610027001,"Block Group 1, Census Tract 27, Hamilton County, Ohio",Block Group,2020,2020,66.0
15000US390610028001,390610028001,"Block Group 1, Census Tract 28, Hamilton County, Ohio",Block Group,2020,2020,84.0
15000US390610028002,390610028002,"Block Group 2, Census Tract 28, Hamilton County, Ohio",Block Group,2020,2020,98.0
15000US390610029001,390610029001,"Block Group 1, Census Tract 29, Hamilton County, Ohio",Block Group,2020,2020,71.0
15000US390610029002,390610029002,"Block Group 2, Census Tract 29, Hamilton County, Ohio",Block Group,2020,2020,68.0
15000US390610029003,390610029003,"Block Group 3, Census Tract 29, Hamilton County, Ohio",Block Group,2020,2020,86.0
15000US390610030001,390610030001,"Block Group 1, Census Tract 30, Hamilton County, Ohio",Block Group,2020,2020,75.0
15000US390610030002,390610030002,"Block Group 2, Census Tract 30, Hamilton County, Ohio",Block Group,2020,2020,71.0
15000US390610030003,390610030003,"Block Group 3, Census Tract 30, Hamilton County, Ohio",Block Group,2020,2020,83.0
15000US390610032001,390610032001,"Block Group 1, Census Tract 32, Hamilton County, Ohio",Block Group,2020,2020,78.0
15000US390610033001,390610033001,"Block Group 1, Census Tract 33, Hamilton County, Ohio",Block Group,2020,2020,84.0
15000US390610033002,390610033002,"Block Group 2, Census Tract 33, Hamilton County, Ohio",Block Group,2020,2020,82.0
15000US390610036001,390610036001,"Block Group 1, Census Tract 36, Hamilton County, Ohio",Block Group,2020,2020,97.0
15000US390610036002,390610036002,"Block Group 2, Census Tract 36, Hamilton County, Ohio",Block Group,2020,2020,99.0
15000US390610037001,390610037001,"Block Group 1, Census Tract 37, Hamilton County, Ohio",Block Group,2020,2020,84.0
15000US390610037002,390610037002,"Block Group 2, Census Tract 37, Hamilton County, Ohio",Block Group,2020,2020,100.0
15000US390610038001,390610038001,"Block Group 1, Census Tract 38, Hamilton County, Ohio",Block Group,2020,2020,92.0
15000US390610038002,390610038002,"Block Group 2, Census Tract 38, Hamilton County, Ohio",Block Group,2020,2020,93.0
15000US390610038003,390610038003,"Block Group 3, Census Tract 38, Hamilton County, Ohio",Block Group,2020,2020,63.0
15000US390610039001,390610039001,"Block Group 1, Census Tract 39, Hamilton County, Ohio",Block Group,2020,2020,47.0
15000US390610039002,390610039002,"Block Group 2, Census Tract 39, Hamilton County, Ohio",Block Group,2020,2020,94.0
15000US390610039003,390610039003,"Block Group 3, Census Tract 39, Hamilton County, Ohio",Block Group,2020,2020,89.0
15000US390610040001,390610040001,"Block Group 1, Census Tract 40, Hamilton County, Ohio",Block Group,2020,2020,36.0
15000US390610040002,390610040002,"Block Group 2, Census Tract 40, Hamilton County, Ohio",Block Group,2020,2020,78.0
15000US390610041001,390610041001,"Block Group 1, Census Tract 41, Hamilton County, Ohio",Block Group,2020,2020,79.0
15000US390610041002,390610041002,"Block Group 2, Census Tract 41, Hamilton County, Ohio",Block Group,2020,2020,6.0
15000US390610042001,390610042001,"Block Group 1, Census Tract 42, Hamilton County, Ohio",Block Group,2020,2020,39.0
15000US390610042002,390610042002,"Block Group 2, Census Tract 42, Hamilton County, Ohio",Block Group,2020,2020,30.0
15000US390610045001,390610045001,"Block Group 1, Census Tract 45, Hamilton County, Ohio",Block Group,2020,2020,13.0
15000US390610046021,390610046021,"Block Group 1, Census Tract 46.02, Hamilton County, Ohio",Block Group,2020,2020,18.0
15000US390610046022,390610046022,"Block Group 2, Census Tract 46.02, Hamilton County, Ohio",Block Group,2020,2020,79.0
15000US390610046023,390610046023,"Block Group 3, Census Tract 46.02, Hamilton County, Ohio",Block Group,2020,2020,35.0
15000US390610046031,390610046031,"Block Group 1, Census Tract 46.03, Hamilton County, Ohio",Block Group,2020,2020,34.0
15000US390610046032,390610046032,"Block Group 2, Census Tract 46.03, Hamilton County, Ohio",Block Group,2020,2020,28.0
15000US390610046041,390610046041,"Block Group 1, Census Tract 46.04, Hamilton County, Ohio",Block Group,2020,2020,76.0
15000US390610046042,390610046042,"Block Group 2, Census Tract 46.04, Hamilton County, Ohio",Block Group,2020,2020,54.0
15000US390610046043,390610046043,"Block Group 3, Census Tract 46.04, Hamilton County, Ohio",Block Group,2020,2020,39.0
15000US390610046051,390610046051,"Block Group 1, Census Tract 46.05, Hamilton County, Ohio",Block Group,2020,2020,42.0
15000US390610046052,390610046052,"Block Group 2, Census Tract 46.05, Hamilton County, Ohio",Block Group,2020,2020,27.0
15000US390610047011,390610047011,"Block Group 1, Census Tract 47.01, Hamilton County, Ohio",Block Group,2020,2020,8.0
15000US390610047012,390610047012,"Block Group 2, Census Tract 47.01, Hamilton County, Ohio",Block Group,2020,2020,9.0
15000US390610047021,390610047021,"Block Group 1, Census Tract 47.02, Hamilton County, Ohio",Block Group,2020,2020,81.0
15000US390610048001,390610048001,"Block Group 1, Census Tract 48, Hamilton County, Ohio",Block Group,2020,2020,3.0
15000US390610048002,390610048002,"Block Group 2, Census Tract 48, Hamilton County, Ohio",Block Group,2020,2020,7.0
15000US390610048003,390610048003,"Block Group 3, Census Tract 48, Hamilton County, Ohio",Block Group,2020,2020,3.0
15000US390610049001,390610049001,"Block Group 1, Census Tract 49, Hamilton County, Ohio",Block Group,2020,2020,9.0
15000US390610049002,390610049002,"Block Group 2, Census Tract 49, Hamilton County, Ohio",Block Group,2020,2020,11.0
15000US390610049003,390610049003,"Block Group 3, Census Tract 49, Hamilton County, Ohio",Block Group,2020,2020,6.0
15000US390610049004,390610049004,"Block Group 4, Census Tract 49, Hamilton County, Ohio",Block Group,2020,2020,7.0
15000US390610049005,390610049005,"Block Group 5, Census Tract 49, Hamilton County, Ohio",Block Group,2020,2020,33.0
15000US390610050001,390610050001,"Block Group 1, Census Tract 50, Hamilton County, Ohio",Block Group,2020,2020,14.0
15000US390610050002,390610050002,"Block Group 2, Census Tract 50, Hamilton County, Ohio",Block Group,2020,2020,19.0
15000US390610050003,390610050003,"Block Group 3, Census Tract 50, Hamilton County, Ohio",Block Group,2020,2020,16.0
15000US390610050004,390610050004,"Block Group 4, Census Tract 50, Hamilton County, Ohio",Block Group,2020,2020,24.0
15000US390610050005,390610050005,"Block Group 5, Census Tract 50, Hamilton County, Ohio",Block Group,2020,2020,10.0
15000US390610051001,390610051001,"Block Group 1, Census Tract 51, Hamilton County, Ohio",Block Group,2020,2020,10.0
15000US390610051002,390610051002,"Block Group 2, Census Tract 51, Hamilton County, Ohio",Block Group,2020,2020,6.0
15000US390610052001,390610052001,"Block Group 1, Census Tract 52, Hamilton County, Ohio",Block Group,2020,2020,28.0
15000US390610052002,390610052002,"Block Group 2, Census Tract 52, Hamilton County, Ohio",Block Group,2020,2020,15.0
15000US390610052003,390610052003,"Block Group 3, Census Tract 52, Hamilton County, Ohio",Block Group,2020,2020,23.0
15000US390610053011,390610053011,"Block Group 1, Census Tract 53.01, Hamilton County, Ohio",Block Group,2020,2020,59.0
15000US390610053012,390610053012,"Block Group 2, Census Tract 53.01, Hamilton County, Ohio",Block Group,2020,2020,38.0
15000US390610053013,390610053013,"Block Group 3, Census Tract 53.01, Hamilton County, Ohio",Block Group,2020,2020,17.0
15000US390610053021,390610053021,"Block Group 1, Census Tract 53.02, Hamilton County, Ohio",Block Group,2020,2020,25.0
15000US390610053022,390610053022,"Block Group 2, Census Tract 53.02, Hamilton County, Ohio",Block Group,2020,2020,47.0
15000US390610053023,390610053023,"Block Group 3, Census Tract 53.02, Hamilton County, Ohio",Block Group,2020,2020,23.0
15000US390610054001,390610054001,"Block Group 1, Census Tract 54, Hamilton County, Ohio",Block Group,2020,2020,35.0
15000US390610055001,390610055001,"Block Group 1, Census Tract 55, Hamilton County, Ohio",Block Group,2020,2020,73.0
15000US390610055002,390610055002,"Block Group 2, Census Tract 55, Hamilton County, Ohio",Block Group,2020,2020,56.0
15000US390610055003,390610055003,"Block Group 3, Census Tract 55, Hamilton County, Ohio",Block Group,2020,2020,79.0
15000US390610055004,390610055004,"Block Group 4, Census Tract 55, Hamilton County, Ohio",Block Group,2020,2020,73.0
15000US390610056001,390610056001,"Block Group 1, Census Tract 56, Hamilton County, Ohio",Block Group,2020,2020,60.0
15000US390610056002,390610056002,"Block Group 2, Census Tract 56, Hamilton County, Ohio",Block Group,2020,2020,33.0
15000US390610056003,390610056003,"Block Group 3, Census Tract 56, Hamilton County, Ohio",Block Group,2020,2020,66.0
15000US390610056004,390610056004,"Block Group 4, Census Tract 56, Hamilton County, Ohio",Block Group,2020,2020,80.0
15000US390610056005,390610056005,"Block Group 5, Census Tract 56, Hamilton County, Ohio",Block Group,2020,2020,45.0
15000US390610057011,390610057011,"Block Group 1, Census Tract 57.01, Hamilton County, Ohio",Block Group,2020,2020,56.0
15000US390610057012,390610057012,"Block Group 2, Census Tract 57.01, Hamilton County, Ohio",Block Group,2020,2020,22.0
15000US390610057013,390610057013,"Block Group 3, Census Tract 57.01, Hamilton County, Ohio",Block Group,2020,2020,54.0
15000US390610057021,390610057021,"Block Group 1, Census Tract 57.02, Hamilton County, Ohio",Block Group,2020,2020,25.0
15000US390610057022,390610057022,"Block Group 2, Census Tract 57.02, Hamilton County, Ohio",Block Group,2020,2020,31.0
15000US390610057023,390610057023,"Block Group 3, Census Tract 57.02, Hamilton County, Ohio",Block Group,2020,2020,47.0
15000US390610057024,390610057024,"Block Group 4, Census Tract 57.02, Hamilton County, Ohio",Block Group,2020,2020,32.0
15000US390610058001,390610058001,"Block Group 1, Census Tract 58, Hamilton County, Ohio",Block Group,2020,2020,59.0
15000US390610058002,390610058002,"Block Group 2, Census Tract 58, Hamilton County, Ohio",Block Group,2020,2020,39.0
15000US390610058003,390610058003,"Block Group 3, Census Tract 58, Hamilton County, Ohio",Block Group,2020,2020,49.0
15000US390610058004,390610058004,"Block Group 4, Census Tract 58, Hamilton County, Ohio",Block Group,2020,2020,74.0
15000US390610058005,390610058005,"Block Group 5, Census Tract 58, Hamilton County, Ohio",Block Group,2020,2020,65.0
15000US390610059001,390610059001,"Block Group 1, Census Tract 59, Hamilton County, Ohio",Block Group,2020,2020,44.0
15000US390610060001,390610060001,"Block Group 1, Census Tract 60, Hamilton County, Ohio",Block Group,2020,2020,88.0
15000US390610060002,390610060002,"Block Group 2, Census Tract 60, Hamilton County, Ohio",Block Group,2020,2020,86.0
15000US390610060003,390610060003,"Block Group 3, Census Tract 60, Hamilton County, Ohio",Block Group,2020,2020,50.0
15000US390610060004,390610060004,"Block Group 4, Census Tract 60, Hamilton County, Ohio",Block Group,2020,2020,70.0
15000US390610060005,390610060005,"Block Group 5, Census Tract 60, Hamilton County, Ohio",Block Group,2020,2020,59.0
15000US390610061001,390610061001,"Block Group 1, Census Tract 61, Hamilton County, Ohio",Block Group,2020,2020,86.0
15000US390610061002,390610061002,"Block Group 2, Census Tract 61, Hamilton County, Ohio",Block Group,2020,2020,97.0
15000US390610063001,390610063001,"Block Group 1, Census Tract 63, Hamilton County, Ohio",Block Group,2020,2020,53.0
15000US390610063002,390610063002,"Block Group 2, Census Tract 63, Hamilton County, Ohio",Block Group,2020,2020,74.0
15000US390610063003,390610063003,"Block Group 3, Census Tract 63, Hamilton County, Ohio",Block Group,2020,2020,85.0
15000US390610063004,390610063004,"Block Group 4, Census Tract 63, Hamilton County, Ohio",Block Group,2020,2020,59.0
15000US390610063005,390610063005,"Block Group 5, Census Tract 63, Hamilton County, Ohio",Block Group,2020,2020,12.0
15000US390610064001,390610064001,"Block Group 1, Census Tract 64, Hamilton County, Ohio",Block Group,2020,2020,79.0
15000US390610064002,390610064002,"Block Group 2, Census Tract 64, Hamilton County, Ohio",Block Group,2020,2020,88.0
15000US390610064003,390610064003,"Block Group 3, Census Tract 64, Hamilton County, Ohio",Block Group,2020,2020,89.0
15000US390610064004,390610064004,"Block Group 4, Census Tract 64, Hamilton County, Ohio",Block Group,2020,2020,71.0
15000US390610065001,390610065001,"Block Group 1, Census Tract 65, Hamilton County, Ohio",Block Group,2020,2020,84.0
15000US390610065002,390610065002,"Block Group 2, Census Tract 65, Hamilton County, Ohio",Block Group,2020,2020,60.0
15000US390610065003,390610065003,"Block Group 3, Census Tract 65, Hamilton County, Ohio",Block Group,2020,2020,74.0
15000US390610065004,390610065004,"Block Group 4, Census Tract 65, Hamilton County, Ohio",Block Group,2020,2020,44.0
15000US390610065005,390610065005,"Block Group 5, Census Tract 65, Hamilton County, Ohio",Block Group,2020,2020,25.0
15000US390610065006,390610065006,"Block Group 6, Census Tract 65, Hamilton County, Ohio",Block Group,2020,2020,52.0
15000US390610066001,390610066001,"Block Group 1, Census Tract 66, Hamilton County, Ohio",Block Group,2020,2020,97.0
15000US390610066002,390610066002,"Block Group 2, Census Tract 66, Hamilton County, Ohio",Block Group,2020,2020,99.0
15000US390610068001,390610068001,"Block Group 1, Census Tract 68, Hamilton County, Ohio",Block Group,2020,2020,79.0
15000US390610068002,390610068002,"Block Group 2, Census Tract 68, Hamilton County, Ohio",Block Group,2020,2020,95.0
15000US390610068003,390610068003,"Block Group 3, Census Tract 68, Hamilton County, Ohio",Block Group,2020,2020,94.0
15000US390610069001,390610069001,"Block Group 1, Census Tract 69, Hamilton County, Ohio",Block Group,2020,2020,92.0
15000US390610069002,390610069002,"Block Group 2, Census Tract 69, Hamilton County, Ohio",Block Group,2020,2020,100.0
15000US390610069003,390610069003,"Block Group 3, Census Tract 69, Hamilton County, Ohio",Block Group,2020,2020,91.0
15000US390610070001,390610070001,"Block Group 1, Census Tract 70, Hamilton County, Ohio",Block Group,2020,2020,65.0
15000US390610070002,390610070002,"Block Group 2, Census Tract 70, Hamilton County, Ohio",Block Group,2020,2020,29.0
15000US390610070003,390610070003,"Block Group 3, Census Tract 70, Hamilton County, Ohio",Block Group,2020,2020,40.0
15000US390610071001,390610071001,"Block Group 1, Census Tract 71, Hamilton County, Ohio",Block Group,2020,2020,58.0
15000US390610071002,390610071002,"Block Group 2, Census Tract 71, Hamilton County, Ohio",Block Group,2020,2020,20.0
15000US390610071003,390610071003,"Block Group 3, Census Tract 71, Hamilton County, Ohio",Block Group,2020,2020,26.0
15000US390610072001,390610072001,"Block Group 1, Census Tract 72, Hamilton County, Ohio",Block Group,2020,2020,39.0
15000US390610072002,390610072002,"Block Group 2, Census Tract 72, Hamilton County, Ohio",Block Group,2020,2020,57.0
15000US390610073001,390610073001,"Block Group 1, Census Tract 73, Hamilton County, Ohio",Block Group,2020,2020,78.0
15000US390610073002,390610073002,"Block Group 2, Census Tract 73, Hamilton County, Ohio",Block Group,2020,2020,78.0
15000US390610074001,390610074001,"Block Group 1, Census Tract 74, Hamilton County, Ohio",Block Group,2020,2020,52.0
15000US390610074002,390610074002,"Block Group 2, Census Tract 74, Hamilton County, Ohio",Block Group,2020,2020,56.0
15000US390610074003,390610074003,"Block Group 3, Census Tract 74, Hamilton County, Ohio",Block Group,2020,2020,40.0
15000US390610075001,390610075001,"Block Group 1, Census Tract 75, Hamilton County, Ohio",Block Group,2020,2020,66.0
15000US390610075002,390610075002,"Block Group 2, Census Tract 75, Hamilton County, Ohio",Block Group,2020,2020,28.0
